Time(ms),Main(mA),Main Voltage(V),
0.025997638702392578,589.6943954634343,5.10525,
0.025997638702392578,591.8236831501629,5.10325,
0.025997638702392578,592.6517394727795,5.10525,
0.026996850967407227,595.3724959613771,5.111,
0.026996850967407227,594.4261458783866,5.10875,
0.026996850967407227,593.7163833161438,5.10275,
0.026996850967407227,590.7590393067986,5.105,
0.026996850967407227,588.3931640993225,5.104,
0.02799677848815918,589.5761017030605,5.1035,
0.02799677848815918,588.62975162007,5.102,
0.02799677848815918,588.5114578596962,5.1095,
0.02799677848815918,588.9846329011915,5.109,
0.02799677848815918,588.3931640993225,5.10675,
0.028997182846069336,585.0809388088558,5.104,
0.028997182846069336,580.9406571957725,5.1080000000000005,
0.028997182846069336,578.6930757486701,5.10675,
0.028997182846069336,578.3381944675488,5.10675,
0.028997182846069336,578.1016069468011,5.1075,
0.029996871948242188,577.8650194260534,5.105,
0.029996871948242188,579.8760133524082,5.10825,
0.029996871948242188,577.5101381449321,5.1065000000000005,
0.029996871948242188,593.1249145142748,5.1055,
0.029996871948242188,600.4591276574508,5.10375,
0.03099822998046875,580.2308946335296,5.1075,
0.03099822998046875,549.4745169363395,5.1055,
0.03099822998046875,535.634146972604,5.1055,
0.03099822998046875,558.7014302454966,5.107,
0.03099822998046875,546.8720542081157,5.10975,
0.0319972038269043,535.9890282537253,5.11125,
0.0319972038269043,529.0096963916707,5.1125,
0.0319972038269043,524.8694147785874,5.10975,
0.0319972038269043,523.6864771748493,5.10925,
0.0319972038269043,523.4498896541016,5.1072500000000005,
0.03299713134765625,524.8694147785874,5.109,
0.03299713134765625,523.3315958937278,5.1105,
0.03299713134765625,524.9877085389612,5.11,
0.03299713134765625,529.364577672792,5.10825,
0.033998727798461914,530.7841027972778,5.113,
0.033998727798461914,532.4402154425111,5.11025,
0.033998727798461914,535.2792656914825,5.1075,
0.033998727798461914,540.3658973875563,5.11175,
0.033998727798461914,540.0110161064348,5.1080000000000005,
0.033998727798461914,534.8060906499873,5.11075,
0.03499770164489746,526.8804087049422,5.10675,
0.03499770164489746,525.5791773408303,5.114,
0.03499770164489746,526.2889399030731,5.10875,
0.03499770164489746,529.7194589539135,5.1075,
0.03499770164489746,528.0633463086803,5.11075,
0.03599691390991211,524.6328272578397,5.112,
0.03599691390991211,521.3206019673731,5.11175,
0.03599691390991211,523.5681834144755,5.11175,
0.03599691390991211,522.9767146126064,5.1135,
0.03599691390991211,521.9120707692422,5.1115,
0.036997079849243164,524.7511210182136,5.10675,
0.036997079849243164,524.1596522163445,5.1115,
0.036997079849243164,524.3962397370922,5.11125,
0.036997079849243164,524.9877085389612,5.1057500000000005,
0.036997079849243164,522.3852458107374,5.1105,
0.03799724578857422,523.8047709352231,5.1135,
0.03799724578857422,525.2242960597088,5.1105,
0.03799724578857422,524.7511210182136,5.10625,
