Time(ms),Main(mA),Main Voltage(V),
0.024999141693115234,581.2072993996036,5.1045,
0.025999069213867188,580.1425571559552,5.1055,
0.025999069213867188,578.486291443613,5.1095,
0.025999069213867188,579.5510336872615,5.10525,
0.025999069213867188,579.0778149123066,5.10425,
0.025999069213867188,578.1313773623968,5.10175,
0.02700018882751465,580.2608618496938,5.10475,
0.02700018882751465,581.4439087870811,5.10425,
0.02700018882751465,580.61577593091,5.10675,
0.02700018882751465,577.7764632811807,5.106,
0.02700018882751465,576.1201975688385,5.1055,
0.0279996395111084,574.3456271627576,5.10525,
0.0279996395111084,575.05545532519,5.1057500000000005,
0.0279996395111084,574.9371506314512,5.10625,
0.0279996395111084,576.0018928750998,5.1072500000000005,
0.0279996395111084,572.5710567566767,5.1105,
0.02899932861328125,571.2697051255508,5.11175,
0.02899932861328125,580.1425571559552,5.112,
0.02899932861328125,574.8188459377126,5.1075,
0.02899932861328125,572.0978379817219,5.106,
0.02899932861328125,571.1514004318121,5.10525,
0.029999256134033203,569.49513471947,5.10525,
0.029999256134033203,568.4303924758215,5.10425,
0.029999256134033203,572.4527520629381,5.1045,
0.029999256134033203,579.314424299784,5.1057500000000005,
0.029999256134033203,597.4150424418089,5.109,
0.030999183654785156,585.2296589867202,5.11075,
0.030999183654785156,555.8900949395166,5.10825,
0.030999183654785156,533.885421904114,5.11025,
0.030999183654785156,524.0661323237999,5.1095,
0.030999183654785156,518.6241164118186,5.109,
0.03199934959411621,520.7536008991157,5.107,
0.03199934959411621,524.894265179971,5.1080000000000005,
0.03199934959411621,523.7112182425838,5.1080000000000005,
0.03199934959411621,523.4746088551063,5.11175,
0.03199934959411621,531.4010233356008,5.111,
0.03299975395202637,540.8653988346987,5.1055,
0.03299975395202637,561.5687202389754,5.11075,
0.03299975395202637,541.2203129159149,5.1085,
0.03299975395202637,526.4322261985744,5.10975,
0.03400015830993652,522.5281713051965,5.1135,
0.03400015830993652,520.7536008991157,5.1085,
0.03400015830993652,518.1508976368638,5.112,
0.03400015830993652,519.2156398805122,5.113,
0.03400015830993652,516.2580225370441,5.11125,
0.03400015830993652,514.601756824702,5.10775,
0.03499960899353027,515.9031084558279,5.1080000000000005,
0.03499960899353027,515.4298896808731,5.1095,
0.03499960899353027,516.0214131495667,5.1152500000000005,
0.03499960899353027,519.333944574251,5.114,
0.03499960899353027,517.55937416817,5.10975,
0.03599953651428223,519.0973351867735,5.1137500000000005,
0.03599953651428223,518.1508976368638,5.11125,
0.03599953651428223,515.5481943746117,5.1065000000000005,
0.03599953651428223,517.0861553932152,5.10775,
0.03599953651428223,519.2156398805122,5.1065000000000005,
0.03699922561645508,523.7112182425838,5.1105,
0.03699922561645508,531.6376327230782,5.1115,
0.03699922561645508,520.2803821241607,5.1080000000000005,
0.03699922561645508,515.6664990683505,5.1057500000000005,
0.03699922561645508,515.7848037620893,5.11075,
0.03799939155578613,515.0749755996569,5.1105,
0.03799939155578613,518.032592943125,5.1105,
0.03799939155578613,523.2379994676288,5.10975,
0.03799939155578613,524.894265179971,5.11025,
0.03799939155578613,524.6576557924935,5.1080000000000005,
0.038999080657958984,525.0125698737097,5.11175,
0.038999080657958984,525.7223980361421,5.111,
0.038999080657958984,523.592913548845,5.1057500000000005,
0.038999080657958984,523.3563041613676,5.1085,
0.038999080657958984,525.2491792611871,5.1065000000000005,
0.03999900817871094,521.3451243678093,5.11275,
0.03999900817871094,520.9902102865931,5.11175,
0.03999900817871094,521.463429061548,5.111,
0.03999900817871094,520.8719055928543,5.10775,
0.03999900817871094,523.3563041613676,5.11225,
0.0410001277923584,529.8630623169973,5.1095,
0.0410001277923584,542.876578628257,5.10625,
0.0410001277923584,539.3274378160953,5.10375,
0.0410001277923584,538.7359143474017,5.10975,
0.0410001277923584,540.0372659785277,5.1085,
0.04199957847595215,539.9189612847889,5.10625,
0.04199957847595215,539.5640472035727,5.109,
0.04199957847595215,538.7359143474017,5.10775,
0.04199957847595215,540.3921800597439,5.105,
0.04199957847595215,547.608766377806,5.10325,
0.0429990291595459,549.8565555588417,5.10625,
0.0429990291595459,546.780633521635,5.1065000000000005,
0.0429990291595459,547.9636804590222,5.1072500000000005,
0.0429990291595459,550.3297743337966,5.1085,
0.0429990291595459,549.8565555588417,5.10775,
0.04399895668029785,550.8029931087516,5.10525,
0.04399895668029785,564.2897281949661,5.104,
0.04399895668029785,596.7052142793765,5.10225,
0.04399895668029785,624.0335985330217,5.102,
0.04399895668029785,635.509153825678,5.1025,
0.04499936103820801,645.6833574872082,5.102,
0.04499936103820801,652.3084203365768,5.09875,
0.04499936103820801,647.3396231995504,5.10025,
0.04499936103820801,645.801662180947,5.10475,
0.04499936103820801,646.9847091183342,5.1025,
