Time(ms),Main(mA),Main Voltage(V),
31.548893451690674,438.5352895319237,5.11125,
31.548893451690674,437.82591507457664,5.10675,
36.03242611885071,439.4811221417197,5.1072500000000005,
36.03242611885071,438.5352895319237,5.10875,
36.03242611885071,437.82591507457664,5.10525,
37.909276247024536,438.18060230325017,5.1115,
37.909276247024536,438.88997676059716,5.1072500000000005,
37.909276247024536,438.18060230325017,5.1085,
38.05178642272949,439.2446639892707,5.1105,
38.05178642272949,439.1264349130462,5.1075,
38.05178642272949,439.3628930654952,5.1115,
38.080790996551514,485.11754556437756,5.10975,
38.080790996551514,485.70869094550005,5.10375,
38.080790996551514,485.94514909794907,5.1072500000000005,
38.081791639328,439.0082058368217,5.10875,
38.081791639328,439.0082058368217,5.1057500000000005,
38.081791639328,439.0082058368217,5.10975,
38.08379125595093,438.6535186081482,5.1065000000000005,
38.08379125595093,438.4170604556992,5.11075,
38.08379125595093,438.88997676059716,5.1095,
38.08379125595093,438.6535186081482,5.10975,
38.08379125595093,437.5894569221277,5.10475,
38.08379125595093,438.5352895319237,5.10525,
38.08579111099243,438.2988313794747,5.11025,
38.08579111099243,438.6535186081482,5.109,
38.08579111099243,439.0082058368217,5.1135,
38.08579111099243,438.4170604556992,5.10975,
38.08579111099243,439.2446639892707,5.1075,
38.08579111099243,438.7717476843727,5.11075,
38.0867919921875,438.2988313794747,5.1055,
38.0867919921875,438.18060230325017,5.11,
38.0867919921875,439.2446639892707,5.1072500000000005,
38.0867919921875,441.37278736131174,5.10675,
38.0867919921875,440.4269547515157,5.113,
38.0867919921875,439.5993512179442,5.10925,
38.087791442871094,439.0082058368217,5.11175,
38.087791442871094,437.82591507457664,5.109,
38.087791442871094,438.5352895319237,5.11075,
38.1122989654541,438.18060230325017,5.106,
38.1122989654541,438.06237322702566,5.1095,
38.1122989654541,438.2988313794747,5.105,
38.11329889297485,439.2446639892707,5.11175,
38.11329889297485,439.7175802941687,5.10825,
38.11329889297485,438.6535186081482,5.1125,
38.114299297332764,438.18060230325017,5.11075,
38.114299297332764,438.7717476843727,5.1065000000000005,
38.114299297332764,438.4170604556992,5.11,
38.115299224853516,439.9540384466177,5.11,
38.115299224853516,439.2446639892707,5.1072500000000005,
38.115299224853516,438.18060230325017,5.109,
38.11629915237427,438.18060230325017,5.10775,
38.11629915237427,439.8358093703932,5.10425,
38.11629915237427,439.4811221417197,5.107,
38.11729907989502,438.88997676059716,5.10475,
38.11729907989502,438.2988313794747,5.10975,
38.11729907989502,437.94414415080115,5.1055,
38.11829924583435,438.88997676059716,5.10375,
38.11829924583435,439.1264349130462,5.11025,
38.11829924583435,439.2446639892707,5.1095,
38.11929941177368,438.18060230325017,5.11025,
38.11929941177368,438.2988313794747,5.109,
38.11929941177368,439.0082058368217,5.10475,
38.11929941177368,438.18060230325017,5.1057500000000005,
38.11929941177368,438.2988313794747,5.11075,
38.11929941177368,438.7717476843727,5.1085,
38.12129855155945,439.4811221417197,5.11225,
38.12129855155945,439.3628930654952,5.1080000000000005,
38.12129855155945,438.2988313794747,5.1085,
38.12129855155945,438.06237322702566,5.10475,
38.12129855155945,438.2988313794747,5.10775,
38.12129855155945,438.7717476843727,5.10925,
38.122299671173096,439.2446639892707,5.1065000000000005,
38.122299671173096,439.0082058368217,5.1045,
38.122299671173096,439.3628930654952,5.11075,
38.122299671173096,438.6535186081482,5.107,
38.122299671173096,437.94414415080115,5.11125,
38.122299671173096,438.18060230325017,5.1045,
38.12329888343811,437.94414415080115,5.1075,
38.12329888343811,439.1264349130462,5.106,
38.12329888343811,441.9639327424342,5.109,
38.12329888343811,441.2545582850872,5.11,
38.12329888343811,439.8358093703932,5.109,
38.12329888343811,439.3628930654952,5.10525,
38.12430024147034,440.54518382774023,5.11025,
38.12430024147034,441.0181001326382,5.109,
38.12430024147034,441.1363292088627,5.1055,
38.12430024147034,441.2545582850872,5.10875,
38.12430024147034,441.2545582850872,5.1072500000000005,
38.12430024147034,442.55507812355677,5.10975,
38.12529969215393,441.2545582850872,5.11025,
38.12529969215393,440.4269547515157,5.1072500000000005,
38.12529969215393,441.1363292088627,5.1085,
38.12529969215393,440.66341290396474,5.10275,
38.12529969215393,440.78164198018925,5.10825,
38.12529969215393,440.4269547515157,5.10325,
38.1262993812561,441.49101643753625,5.10975,
