Time(ms),Main(mA),Main Voltage(V),
19.00450563430786,437.64220763145545,5.1045,
19.00450563430786,437.7604445708923,5.1072500000000005,
19.00450563430786,439.29752478357096,5.1065000000000005,
22.405173540115356,537.6706583950074,5.113,
22.405173540115356,535.3059196062709,5.109,
22.405173540115356,534.4782610302132,5.11275,
23.553274869918823,437.8786815103291,5.10625,
23.553274869918823,438.46986620751323,5.1072500000000005,
23.553274869918823,439.4157617230078,5.10475,
23.553274869918823,436.93278599483455,5.10825,
23.553274869918823,437.8786815103291,5.1135,
23.553274869918823,437.8786815103291,5.1057500000000005,
23.56127429008484,437.28749681314497,5.1035,
23.56127429008484,437.7604445708923,5.10875,
23.56127429008484,437.28749681314497,5.11025,
23.588783740997314,437.64220763145545,5.1057500000000005,
23.588783740997314,439.4157617230078,5.10925,
23.588783740997314,439.5339986624446,5.10425,
23.606149911880493,437.8786815103291,5.111,
23.606149911880493,437.7604445708923,5.1080000000000005,
23.606149911880493,437.7604445708923,5.11025,
23.641932249069214,439.0610509046973,5.11125,
23.641932249069214,438.7063400863869,5.1072500000000005,
23.641932249069214,437.16925987370814,5.1145000000000005,
23.644062042236328,436.93278599483455,5.107,
23.644062042236328,437.28749681314497,5.11,
23.644062042236328,437.4057337525818,5.1065000000000005,
23.644062042236328,437.64220763145545,5.10875,
23.644062042236328,437.0510229342714,5.1055,
23.644062042236328,436.6963121159609,5.1085,
23.644580364227295,437.4057337525818,5.10525,
23.644580364227295,437.7604445708923,5.11025,
23.644580364227295,438.46986620751323,5.10775,
23.645636558532715,439.65223560188144,5.10525,
23.645636558532715,437.7604445708923,5.11275,
23.645636558532715,437.28749681314497,5.109,
23.646154642105103,437.0510229342714,5.10825,
23.646154642105103,436.8145490553977,5.1105,
23.646154642105103,436.93278599483455,5.1075,
23.64666771888733,437.4057337525818,5.1075,
23.64666771888733,438.11515538920276,5.10675,
23.64666771888733,439.0610509046973,5.104,
23.64666771888733,438.3516292680764,5.1045,
23.64666771888733,437.64220763145545,5.1095,
23.64666771888733,437.7604445708923,5.11025,
23.67326307296753,437.64220763145545,5.10825,
23.67326307296753,439.17928784413414,5.11175,
23.67326307296753,440.7163680568128,5.106,
23.673777103424072,446.03703033146985,5.10825,
23.673777103424072,443.31758072442295,5.1115,
23.673777103424072,440.7163680568128,5.11,
23.674781322479248,436.93278599483455,5.109,
23.674781322479248,437.8786815103291,5.1075,
23.674781322479248,438.7063400863869,5.1125,
23.67634081840515,440.3616572385024,5.1085,
23.67634081840515,440.83460499624965,5.1125,
23.67634081840515,437.8786815103291,5.10525,
23.67634081840515,436.6963121159609,5.11025,
23.67634081840515,436.3416012976504,5.1072500000000005,
23.67634081840515,436.93278599483455,5.1085,
23.67734432220459,437.8786815103291,5.11,
23.67734432220459,438.82457702582366,5.10475,
23.67734432220459,439.5339986624446,5.1085,
23.67734432220459,440.3616572385024,5.10675,
23.67734432220459,438.58810314695006,5.11025,
23.67734432220459,438.7063400863869,5.10675,
23.68041181564331,439.4157617230078,5.11075,
23.68041181564331,440.3616572385024,5.10775,
23.68041181564331,441.4257896934338,5.1055,
23.682411909103394,440.7163680568128,5.11175,
23.682411909103394,440.598131117376,5.1085,
23.682411909103394,440.598131117376,5.1105,
23.683412551879883,437.16925987370814,5.11025,
23.683412551879883,437.64220763145545,5.10975,
23.683412551879883,437.4057337525818,5.10825,
23.683412551879883,436.93278599483455,5.1115,
23.683412551879883,437.5239706920186,5.11075,
23.683412551879883,437.99691844976593,5.107,
23.683412551879883,441.30755275399696,5.107,
23.683412551879883,441.0710788751233,5.1080000000000005,
23.683412551879883,438.7063400863869,5.1055,
23.6849148273468,438.3516292680764,5.11325,
23.6849148273468,437.99691844976593,5.10875,
23.6849148273468,436.93278599483455,5.1085,
23.6849148273468,437.64220763145545,5.11075,
23.6849148273468,438.46986620751323,5.105,
23.6849148273468,438.82457702582366,5.107,
23.685919523239136,438.58810314695006,5.109,
23.685919523239136,437.99691844976593,5.10475,
23.685919523239136,437.0510229342714,5.11075,
23.685919523239136,437.4057337525818,5.11275,
23.685919523239136,437.4057337525818,5.1072500000000005,
23.685919523239136,437.28749681314497,5.11,
23.686919689178467,437.4057337525818,5.1080000000000005,
23.686919689178467,438.3516292680764,5.10425,
23.686919689178467,439.0610509046973,5.1045,
23.686919689178467,438.3516292680764,5.1095,
23.686919689178467,437.4057337525818,5.1095,
23.686919689178467,437.99691844976593,5.1085,
23.68791890144348,438.11515538920276,5.1075,
23.68791890144348,437.8786815103291,5.10975,
23.68791890144348,437.8786815103291,5.107,
23.68791890144348,438.58810314695006,5.10775,
23.68791890144348,439.77047254131827,5.10975,
23.68791890144348,438.9428139652605,5.1085,
23.688919067382812,437.0510229342714,5.10625,
23.688919067382812,437.28749681314497,5.11175,
23.688919067382812,437.4057337525818,5.10775,
23.688919067382812,437.99691844976593,5.1075,
23.688919067382812,437.5239706920186,5.10925,
23.688919067382812,438.11515538920276,5.1125,
23.689918756484985,439.5339986624446,5.10975,
23.689918756484985,438.9428139652605,5.1072500000000005,
23.689918756484985,436.45983823708724,5.10825,
23.689918756484985,437.0510229342714,5.1065000000000005,
23.689918756484985,437.8786815103291,5.1080000000000005,
23.689918756484985,438.46986620751323,5.11175,
